0.0268 0.05 1.58536 0
1.7756 0.15 1.60336 1
1.528 0.15 1.60336 1
1.8552 -0.1 1.56136 1
1.7116 -0.1 1.56136 1
2.2148 0.9 0.472776 0
1.3252 -0.25 1.53436 1
1.538 -0.05 1.57036 1
1.984 0 1.57736 1
1.8218 -0.1 1.56136 1
1.8446 -0.05 1.57036 1
1.7226 0 1.57736 1
1.245 0.05 1.58536 1
2.1184 0.95 0.52058 0
1.7972 0.15 1.60336 1
1.8252 -0.15 1.55236 1
1.4948 0.25 1.62336 1
1.6788 0.25 1.62336 1
1.7404 0.1 1.59436 1
1.5464 -0.1 1.56136 1
1.3812 0.2 1.61336 1
1.7088 0 1.57736 1
1.7918 0 1.57736 1
2.3162 0.9 0.472776 0
2.2324 0.9 0.472776 1
1.8052 -0.2 1.54336 1
2.3924 0.85 0.432973 0
1.8542 0.1 1.59436 1
1.6556 0.05 1.58536 1
1.7658 0.15 1.60336 1
1.4408 0.25 1.62336 1
1.8244 0.15 1.60336 1
1.5922 0.45 1.66336 1
1.3076 -0.4 1.50836 1
1.8278 -0.1 1.56136 1
1.7376 0 1.57736 1
1.5646 -0.05 1.57036 1
1.7924 -0.4 1.50836 1
2.2546 0.9 0.472776 0
2.0998 0.15 1.60336 1
1.6726 0 1.57736 1
2.2858 0.9 0.472776 0
1.925 -0.05 1.57036 1
2.9162 0.75 0.365366 0
1.8784 0.95 0.52058 1
1.7786 0 1.57736 1
1.4288 0.3 1.63336 1
1.6992 0.3 1.63336 1
1.3172 0.2 1.61336 1
2.0524 -0.05 1.57036 1
2.7736 0.75 0.365366 0
1.7966 -0.05 1.57036 1
2.3284 0.9 0.472776 0
2.2758 0.9 0.472776 1
2.0292 0.95 0.52058 1
1.8104 0.05 1.58536 1
1.8534 -0.05 1.57036 1
2.2718 0.9 0.472776 0
1.3752 0.2 1.61336 1
1.6654 -0.1 1.56136 1
1.5936 0.1 1.59436 1
1.6628 0.05 1.58536 1
1.8568 0.05 1.58536 1
1.0722 0.25 1.62336 1
1.8458 0.05 1.58536 1
1.4554 0.25 1.62336 1
1.6456 0.1 1.59436 1
1.4794 0.25 1.62336 1
1.8158 -0.05 1.57036 1
1.868 0.1 1.59436 1
1.6068 0.05 1.58536 1
1.9452 -0.05 1.57036 1
1.6768 0.1 1.59436 1
1.4524 0.3 1.63336 1
1.4362 0.25 1.62336 1
1.5378 0 1.57736 1
1.759 0.05 1.58536 1
2.0036 -0.05 1.57036 1
1.2882 0.25 1.62336 1
1.7486 0.3 1.63336 1
1.9332 0 1.57736 1
1.388 -0.4 1.50836 1
2.655 0.8 0.39817 0
1.4114 -0.65 1.46836 1
2.1502 0.9 0.472776 0
1.6932 0.2 1.61336 1
1.4402 0.25 1.62336 1
1.38 0.25 1.62336 1
1.5786 0.25 1.62336 1
1.7206 -0.1 1.56136 1
1.9396 0.05 1.58536 1
1.3906 -0.25 1.53436 1
1.7262 -0.05 1.57036 1
1.8226 0.05 1.58536 1
2.1936 0.95 0.52058 0
2.066 0.95 0.52058 1
1.7 -0.25 1.53436 1
2.361 0.9 0.472776 0
2.2204 0.9 0.472776 1
1.9478 0.95 0.52058 1
2.3384 0.9 0.472776 1
1.82 0 1.57736 1
2.7932 0.75 0.365366 0
1.4384 0.1 1.59436 1
1.4506 -0.3 1.52536 1
1.7328 -0.1 1.56136 1
1.6006 0.05 1.58536 1
1.379 0.15 1.60336 1
1.4526 0.2 1.61336 1
1.5338 0.05 1.58536 1
1.5016 0 1.57736 1
2.195 0.95 0.52058 0
1.2162 0.2 1.61336 1
2.056 0 1.57736 1
2.1766 0.95 0.52058 0
1.6648 -0.2 1.54336 1
1.9114 -0.2 1.54336 1
2.1302 0.95 0.52058 0
2.7614 0.75 0.365366 1
1.5544 0.05 1.58536 1
1.6042 -0.15 1.55236 1
1.551 0.2 1.61336 1
1.7762 0.15 1.60336 1
1.348 0.1 1.59436 1
2.7144 0.8 0.39817 0
1.5208 -0.4 1.50836 1
1.9294 0.95 0.52058 0
1.5486 0 1.57736 1
1.869 0.1 1.59436 1
1.5954 -0.1 1.56136 1
1.7214 0.05 1.58536 1
2.28 0.9 0.472776 0
2.022 0.95 0.52058 1
1.4398 0.15 1.60336 1
1.5444 0.15 1.60336 1
2.7036 0.8 0.39817 0
1.3872 0.3 1.63336 1
2.2004 0.95 0.52058 0
1.7728 -0.05 1.57036 1
1.489 0 1.57736 1
1.5172 0.15 1.60336 1
1.7982 0.15 1.60336 1
1.5618 -0.45 1.50036 1
1.514 0.35 1.64336 1
2.0186 -0.1 1.56136 1
1.4774 -0.2 1.54336 1
2.4486 0.85 0.432973 0
1.7472 -0.15 1.55236 1
1.484 0.2 1.61336 1
1.8268 -0.15 1.55236 1
1.668 0.1 1.59436 1
1.1536 0.25 1.62336 1
2.2034 0.95 0.52058 0
1.3794 -0.25 1.53436 1
2.459 0.85 0.432973 0
1.6218 0.2 1.61336 1
1.4916 0.1 1.59436 1
1.5152 0.3 1.63336 1
1.4978 0.05 1.58536 1
2.7418 0.8 0.39817 0
2.2748 -0.05 1.57036 1
1.6222 -0.1 1.56136 1
1.9136 -0.35 1.51636 1
1.527 0.25 1.62336 1
1.5388 0.3 1.63336 1
1.6916 -0.25 1.53436 1
1.6278 -0.2 1.54336 1
1.553 0.25 1.62336 1
1.6756 0.15 1.60336 1
1.583 0.15 1.60336 1
1.7482 0.1 1.59436 1
1.6578 0.25 1.62336 1
2.276 0.9 0.472776 0
1.3696 0.3 1.63336 1
1.4698 0.35 1.64336 1
1.5752 0 1.57736 1
1.9336 -0.1 1.56136 1
2.3534 0.9 0.472776 0
1.443 -0.25 1.53436 1
1.6392 -0.2 1.54336 1
1.458 0.1 1.59436 1
1.5294 0.2 1.61336 1
1.4076 -0.25 1.53436 1
1.9102 0 1.57736 1
1.987 -0.05 1.57036 1
1.1256 0.25 1.62336 1
1.5364 0.2 1.61336 1
3.019 0.7 0.335563 0
1.798 0.05 1.58536 1
1.4372 0.05 1.58536 1
1.7162 0.15 1.60336 1
1.4862 0.1 1.59436 1
1.4552 -0.05 1.57036 1
1.5726 -0.15 1.55236 1
1.711 -0.3 1.52536 1
1.546 0.25 1.62336 1
2.102 0.95 0.52058 0
1.842 -0.05 1.57036 1
2.007 0.95 0.52058 0
1.776 0.05 1.58536 1
2.1102 0.95 0.52058 0
1.5292 0.15 1.60336 1
1.668 0.3 1.63336 1
1.6762 0.15 1.60336 1
2.3278 0.9 0.472776 0
1.4886 -0.15 1.55236 1
1.8346 0 1.57736 1
2.213 0.95 0.52058 0
2.1366 0.95 0.52058 1
2.0292 -0.1 1.56136 1
1.8142 -0.45 1.50036 1
1.514 0.25 1.62336 1
1.6412 0.1 1.59436 1
1.851 0.15 1.60336 1
1.7414 0.05 1.58536 1
1.5612 0.3 1.63336 1
2.6266 0.85 0.432973 0
1.8616 0.95 0.52058 1
1.3472 0.45 1.66336 1
2.2642 0.95 0.52058 0
1.5296 -0.45 1.50036 1
2.506 0.8 0.39817 0
2.0808 0 1.57736 1
1.5898 0.05 1.58536 1
3.0312 0.7 0.335563 0
1.5642 0.05 1.58536 1
2.062 0.95 0.52058 0
2.1092 0.95 0.52058 1
2.3508 0.9 0.472776 1
1.8002 -0.05 1.57036 1
1.7114 0.05 1.58536 1
1.4754 -0.4 1.50836 1
1.8844 0 1.57736 1
1.7802 0.05 1.58536 1
2.8402 0.75 0.365366 0
2.1148 0.9 0.472776 1
2.084 0.95 0.52058 1
1.5162 0.25 1.62336 1
1.2612 0.35 1.64336 1
1.2252 0 1.57736 1
1.3874 0.05 1.58536 1
1.7682 0.05 1.58536 1
1.8196 0 1.57736 1
1.2234 -0.4 1.50836 1
1.8096 -0.05 1.57036 1
1.5168 0.05 1.58536 1
1.8322 -0.05 1.57036 1
2.5068 0.85 0.432973 0
2.0636 0.95 0.52058 1
2.2516 0.9 0.472776 1
2.3712 0.85 0.432973 1
3.0782 0.95 0.52058 1
1.408 0.45 1.66336 1
2.2306 0.95 0.52058 0
2.1916 0.9 0.472776 1
1.3276 0.1 1.59436 1
1.7434 0.1 1.59436 1
1.6844 0.25 1.62336 1
1.6348 0.05 1.58536 1
1.6814 0.15 1.60336 1
1.509 0 1.57736 1
1.588 0.05 1.58536 1
2.5816 0.85 0.432973 0
2.7128 0.75 0.365366 1
1.3806 -0.35 1.51636 1
1.3162 0.2 1.61336 1
1.374 0.15 1.60336 1
